"code_video","maxview","channelsubscribercount","channelvideocount","commentcount","likecount","dislikecount","mintimewithmaxview","year","month","day","hour","minutes","seconds"
"C-IPaafEwJY",13642,790372.166666666667,44154.200000000000,381.8066666666666667,232.2244444444444444,57.7800000000000000,"2018-01-01 18:17:46.000000",2018,1,1,18,17,46
"HsOMQqGmI1c",291616,679372.266283524904,8915.1915708812260536,763.7969348659003831,2244.1168582375478927,247.3908045977011494,"2018-01-01 18:17:46.000000",2018,1,1,18,17,46
"3lahbB4U2bU",12071,504420.375478927203,58488.701149425287,30.4961685823754789,65.0000000000000000,4.0804597701149425,"2018-01-01 18:17:46.000000",2018,1,1,18,17,46
"IYGdeiy0jEw",292810,3520382.498614958449,31338.590027700831,5697.1551246537396122,7582.0470914127423823,794.9224376731301939,"2017-12-23 03:37:56.000000",2017,12,23,3,37,56
"MSxersTl6io",1883,779422.914600550964,43778.176308539945,54.1074380165289256,60.0000000000000000,7.3223140495867769,"2017-12-23 03:37:56.000000",2017,12,23,3,37,56
"pE_Xp38i1BA",3001,3029235.043596730245,40639.504087193460,24.1880108991825613,28.9400544959128065,26.8773841961852861,"2017-12-23 03:37:56.000000",2017,12,23,3,37,56
"FnopG09Wg6w",1375,788168.496613995485,44057.392776523702,61.3250564334085779,76.1331828442437923,5.0000000000000000,"2017-12-30 17:18:09.000000",2017,12,30,17,18,9
"h_2ka1mJukg",1301,752412.816326530612,113104.573696145125,0E-20,23.7165532879818594,9.9342403628117914,"2017-12-30 17:18:09.000000",2017,12,30,17,18,9
"gqAzkJIxdRU",2774,788509.621686746988,44071.421686746988,33.7734939759036145,120.5759036144578313,4.0000000000000000,"2017-12-30 17:18:09.000000",2017,12,30,17,18,9
"2B2vMVUOnPE",15480,788257.732558139535,44060.804651162791,411.5116279069767442,294.6162790697674419,22.3720930232558140,"2017-12-30 17:18:09.000000",2017,12,30,17,18,9
"eipwTtNqihM",1370,788410.819070904645,44067.009779951100,2.3129584352078240,49.0122249388753056,3.8215158924205379,"2017-12-30 17:18:09.000000",2017,12,30,17,18,9
"Isq9-LPGrQc",2056,501873.727642276423,58443.012195121951,15.9349593495934959,42.6016260162601626,5.2967479674796748,"2017-12-29 02:53:30.000000",2017,12,29,2,53,30
"dsaxOeHFuDY",5549,779033.472891566265,43765.111445783133,117.2228915662650602,37.8524096385542169,44.1204819277108434,"2017-12-22 22:37:26.000000",2017,12,22,22,37,26
"IebEUTezdLw",557,143466.641975308642,28131.044444444444,2.8691358024691358,30.9012345679012346,1.00000000000000000000,"2017-12-27 14:45:12.000000",2017,12,27,14,45,12
"ToORrjkBuSM",5422,2555576.384615384615,139044.199519230769,179.3966346153846154,215.7403846153846154,97.1778846153846154,"2017-12-27 14:45:12.000000",2017,12,27,14,45,12
"xc1d7rEFVv0",2271,781894.229437229437,43851.835497835498,76.9047619047619048,82.7077922077922078,12.7077922077922078,"2017-12-25 02:25:35.000000",2017,12,25,2,25,35
"86nL5gk84PM",2925,504538.726027397260,58490.929549902153,37.9706457925636008,29.5831702544031311,8.6242661448140900,"2018-01-01 19:18:02.000000",2018,1,1,19,18,2
"oajAL0FtTTU",26432,3062763.566666666667,40735.361111111111,117.4166666666666667,85.5388888888888889,34.7000000000000000,"2017-12-31 23:51:20.000000",2017,12,31,23,51,20
"ZRjTEulGh18",114711,3539343.740223463687,31438.513966480447,1270.8407821229050279,2307.3770949720670391,130.4413407821229050,"2017-12-30 10:50:12.000000",2017,12,30,10,50,12
"yB-wRncjD-k",193837,2584848.256329113924,139106.800632911392,971.0221518987341772,461.3670886075949367,265.3322784810126582,"2017-12-30 10:50:12.000000",2017,12,30,10,50,12
"aQIuPUm52Po",28220,2580267.277522935780,139096.619266055046,411.4174311926605505,175.9885321100917431,204.6284403669724771,"2017-12-30 10:50:12.000000",2017,12,30,10,50,12
"s2c_YROmt7g",3179,777292.854922279793,43713.440414507772,76.0000000000000000,229.1398963730569948,4.0000000000000000,"2017-12-20 07:53:07.000000",2017,12,20,7,53,7
"Ei0GJndBQ-g",602104,3054440.207692307692,40710.928846153846,22.9961538461538462,70.6192307692307692,13.0884615384615385,"2017-12-26 08:17:40.000000",2017,12,26,8,17,40
"5j6XlyICitA",6253,789569.020000000000,44118.755555555556,175.8377777777777778,192.9800000000000000,26.0000000000000000,"2017-12-31 16:50:34.000000",2017,12,31,16,50,34
"AUf9UWBgHgc",9575,785628.820276497696,43962.838709677419,215.1428571428571429,299.9723502304147465,19.9608294930875576,"2017-12-28 01:46:21.000000",2017,12,28,1,46,21
"WbNclQ48yMw",134523,785466.502222222222,43958.126666666667,1205.3088888888888889,1916.7844444444444444,493.6955555555555556,"2017-12-28 01:46:21.000000",2017,12,28,1,46,21
"k6GCpVwSQwI",68530,3528458.965306122449,31380.744897959184,1701.7612244897959184,2034.9265306122448980,297.3938775510204082,"2017-12-28 01:46:21.000000",2017,12,28,1,46,21
"sxiGIAA2dic",9052,785369.841269841270,43954.956916099773,344.5646258503401361,376.7188208616780045,40.7868480725623583,"2017-12-27 22:16:00.000000",2017,12,27,22,16,0
"dBs3x4G5DIs",68634,500703.658385093168,58427.209109730849,114.5300207039337474,340.9461697722567288,18.3850931677018634,"2017-12-27 22:16:00.000000",2017,12,27,22,16,0
"WAPfHx1xJ2g",1284,501117.012958963283,58432.194384449244,14.3498920086393089,33.7904967602591793,3.0000000000000000,"2017-12-27 22:16:00.000000",2017,12,27,22,16,0
"5LZGmv4aoo0",6267,500997.256179775281,58430.600000000000,14.3438202247191011,75.7910112359550562,7.1033707865168539,"2017-12-27 22:16:00.000000",2017,12,27,22,16,0
"05aqB13MALk",1089,143497.981981981982,28133.536036036036,2.0000000000000000,22.8986486486486486,3.0000000000000000,"2017-12-28 02:16:24.000000",2017,12,28,2,16,24
"7PEhZ8ibvVw",211490,3528515.613821138211,31381.071138211382,2307.2642276422764228,4196.5813008130081301,294.7540650406504065,"2017-12-28 02:16:24.000000",2017,12,28,2,16,24
"GdYP9ptGe8I",26250,787260.059585492228,44015.613989637306,404.2409326424870466,139.7616580310880829,164.0854922279792746,"2017-12-29 06:38:51.000000",2017,12,29,6,38,51
"pE_2GD5AvLQ",1138,143797.678111587983,28159.184549356223,10.0000000000000000,23.8175965665236052,3.1824034334763948,"2017-12-29 03:38:34.000000",2017,12,29,3,38,34
"gIKE0i14LsQ",664,501938.253638253638,58443.621621621622,5.9979209979209979,7.8731808731808732,1.9272349272349272,"2017-12-29 03:38:34.000000",2017,12,29,3,38,34
"ncH9A8D08-8",13554,786498.652631578947,43993.490526315789,312.3789473684210526,354.7031578947368421,24.4357894736842105,"2017-12-29 03:38:34.000000",2017,12,29,3,38,34
"PSmC2n_KAgI",1924,752891.236434108527,113117.810077519380,0E-20,42.7325581395348837,6.7015503875968992,"2017-12-31 14:20:19.000000",2017,12,31,14,20,19
"Jl3XkCpJqcI",3587,1347791.116033755274,5824.4957805907172996,87.4767932489451477,79.7637130801687764,187.1772151898734177,"2018-01-02 17:40:31.000000",2018,1,2,17,40,31
"Oc6dUw6sGGE",73469,3048376.031578947368,40695.162105263158,5.9326315789473684,22.9557894736842105,4.2484210526315789,"2017-12-26 21:39:31.000000",2017,12,26,21,39,31
"RV-obn495So",33628,2552728.242130750605,139039.331719128329,635.6876513317191283,117.7990314769975787,182.9370460048426150,"2017-12-26 21:39:31.000000",2017,12,26,21,39,31
"Mzldtkvccp0",3466,786414.531182795699,43989.954838709677,65.0215053763440860,66.2967741935483871,7.9849462365591398,"2017-12-29 00:53:19.000000",2017,12,29,0,53,19
"U8LsK817L6M",310,143795.550228310502,28157.926940639269,6.7351598173515982,16.5639269406392694,3.0000000000000000,"2017-12-29 00:53:19.000000",2017,12,29,0,53,19
"7YC9Djn7moA",466038,3518975.611721611722,31331.890109890110,3390.3846153846153846,7223.5201465201465201,689.6703296703296703,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"OZDsLApeWlQ",8976,140813.258426966292,27930.782771535581,143.6591760299625468,43.6816479400749064,66.0000000000000000,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"aQP-JGWPqWg",16484,3027006.597069597070,40631.501831501832,166.4835164835164835,145.0000000000000000,25.8608058608058608,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"0TejSNVgBXA",18076,748067.978021978022,112918.684981684982,0E-20,164.5384615384615385,12.5531135531135531,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"J7f1nLMi_jc",2111,748063.889705882353,112918.463235294118,0E-20,46.8125000000000000,1.00000000000000000000,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"KogjSyNk0L4",12234,3027006.996336996337,40631.501831501832,322.2600732600732601,102.3186813186813187,73.1831501831501832,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"Q4dAxMxCn5U",59201,2531973.523809523810,138995.384615384615,137.4432234432234432,411.5311355311355311,72.5384615384615385,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"khzrQvfsfNQ",5876,140831.925373134328,27932.003731343284,31.6865671641791045,45.4365671641791045,23.7723880597014925,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"HSH04TqE_IE",19491,778252.085501858736,43739.334572490706,324.5576208178438662,560.1784386617100372,17.8141263940520446,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"1mBoa-ny864",19227,2531975.113553113553,138995.384615384615,440.2417582417582418,164.4322344322344322,71.7948717948717949,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"qsi6oLogyzU",176474,3518975.611721611722,31331.890109890110,585.8241758241758242,3685.1611721611721612,155.6593406593406593,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"XT6sLFgiuOo",38622,778261.737037037037,43739.625925925926,173.9888888888888889,629.2703703703703704,10.5481481481481481,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"iqBHCPmKz2c",1404,778211.836501901141,43738.391634980989,46.0114068441064639,60.3460076045627376,9.0000000000000000,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"mVt217eLIxo",22873,778256.189591078067,43739.501858736059,511.4721189591078067,842.2639405204460967,32.4646840148698885,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"UtLx6iBIwSw",8584,2531957.699633699634,138995.340659340659,229.6153846153846154,193.9706959706959707,97.1868131868131868,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"HOKDHftq0JE",119826,3518975.611721611722,31331.890109890110,771.3296703296703297,2652.2673992673992674,91.0000000000000000,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"lK5wYSHUsc0",42441,778261.737037037037,43739.625925925926,91.7925925925925926,260.3740740740740741,9.0000000000000000,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"zlRtGAtiwkY",3232,140820.840740740741,27931.270370370370,55.3555555555555556,43.8185185185185185,13.4037037037037037,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"_w8iULnGsMU",6608,778257.059479553903,43739.516728624535,83.0185873605947955,228.2416356877323420,7.7323420074349442,"2017-12-21 09:49:47.000000",2017,12,21,9,49,47
"prSbalAYvaA",4139,787351.372340425532,44025.331914893617,104.4446808510638298,73.9234042553191489,10.3404255319148936,"2017-12-30 01:33:58.000000",2017,12,30,1,33,58
"muAgDka36fw",1855,787321.288590604027,44022.476510067114,113.5749440715883669,40.9798657718120805,10.7919463087248322,"2017-12-29 21:17:46.000000",2017,12,29,21,17,46
"2R_9IeodUoI",306,144060.060542797495,28181.098121085595,2.4655532359081420,11.1398747390396660,0E-20,"2017-12-29 21:17:46.000000",2017,12,29,21,17,46
"iVvmdOaylfY",1550,507779.062500000000,58546.406250000000,12.5104166666666667,17.2187500000000000,7.9375000000000000,"2018-01-03 05:10:19.000000",2018,1,3,5,10,19
"vFxfCr8VTe4",1923,794445.012578616352,44296.716981132075,60.6226415094339623,69.2452830188679245,3.6918238993710692,"2018-01-03 05:10:19.000000",2018,1,3,5,10,19
"e54POdqehg4",72011,3537742.562500000000,31430.625000000000,951.5708333333333333,1708.7437500000000000,149.8708333333333333,"2018-01-03 05:10:19.000000",2018,1,3,5,10,19
"LEqxF6pIq1c",1844,146218.894273127753,28325.352422907489,31.7136563876651982,16.3788546255506608,10.8149779735682819,"2018-01-03 05:10:19.000000",2018,1,3,5,10,19
"yad01gXBvIk",177,140827.951310861423,27931.797752808989,3.0000000000000000,10.0000000000000000,1.00000000000000000000,"2017-12-20 22:48:34.000000",2017,12,20,22,48,34
"RuFB08Ss164",1141,495808.244525547445,58353.576642335766,14.0000000000000000,7.0000000000000000,4.0000000000000000,"2017-12-20 20:18:17.000000",2017,12,20,20,18,17
"Y1SIxb9c6qk",15456,2534196.270270270270,139001.072072072072,184.1981981981981982,170.4834834834834835,66.6336336336336336,"2017-12-22 20:22:12.000000",2017,12,22,20,22,12
"CC-9JHcQMy8",362,495345.573604060914,58343.162436548223,7.0000000000000000,9.0000000000000000,0E-20,"2017-12-19 08:02:55.000000",2017,12,19,8,2,55
"0PrMynE0qEA",305,142450.054393305439,28058.864016736402,5.0000000000000000,14.8514644351464435,0.92887029288702928870,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"F43pUMUN4_o",944,749203.597560975610,112982.796747967480,0E-20,22.3333333333333333,0.99796747967479674797,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"yTY66pB0ErQ",5290,780967.656250000000,43824.966666666667,171.9041666666666667,205.5750000000000000,17.7479166666666667,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"-NHoNnNihbs",67001,2539572.401247401247,139012.744282744283,1556.9937629937629938,659.1309771309771310,281.2037422037422037,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"5FvqL45LeL4",1398,780571.755274261603,43813.845991561181,61.2869198312236287,96.4008438818565401,4.8143459915611814,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"ke83bJpt5eQ",723,784061.204545454545,43922.037878787879,10.0000000000000000,11.0000000000000000,7.0000000000000000,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"CII36RCnVrU",363,142249.642259414226,28045.368200836820,2.0000000000000000,28.1882845188284519,1.00000000000000000000,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"dJU68Fiiwmw",1285,781893.765864332604,43851.853391684902,32.1094091903719912,43.9365426695842451,9.0000000000000000,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"IP5C9y020fc",9566,2539545.310416666667,139012.685416666667,84.9520833333333333,207.5166666666666667,38.7750000000000000,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"CvhP5F48ohM",201,142559.080378250591,28067.484633569740,4.0000000000000000,12.0000000000000000,1.00000000000000000000,"2017-12-24 14:24:20.000000",2017,12,24,14,24,20
"0xkMbNwjtpA",637,749913.817941952507,113021.131926121372,0E-20,8.0000000000000000,2.0000000000000000,"2017-12-25 03:25:41.000000",2017,12,25,3,25,41
"IHeUhdEDLKo",1380,750766.059793814433,113053.655670103093,0E-20,38.6804123711340206,0.80206185567010309278,"2017-12-27 21:45:57.000000",2017,12,27,21,45,57
"pDKINRdAjxw",367,750969.967462039046,113061.928416485900,0E-20,4.9370932754880694,1.00000000000000000000,"2017-12-27 21:45:57.000000",2017,12,27,21,45,57
"r7HDMuKN9hc",6456,785331.660508083141,43953.769053117783,409.9353348729792148,46.8914549653579677,262.8244803695150115,"2017-12-27 21:45:57.000000",2017,12,27,21,45,57
"emEjTkD4HQw",66605,3063346.033536585366,40736.945121951220,141.8201219512195122,499.6006097560975610,39.3414634146341463,"2018-01-01 00:06:21.000000",2018,1,1,0,6,21
"7aG_8Hc6VtQ",1887,784444.604215456674,43926.456674473068,106.5690866510538642,18.9437939110070258,75.5807962529274005,"2017-12-27 02:14:45.000000",2017,12,27,2,14,45
"NowXTNH2LWo",733,143610.418316831683,28142.324257425743,5.9975247524752475,37.0000000000000000,3.0000000000000000,"2017-12-27 23:46:09.000000",2017,12,27,23,46,9
"DqZDC91bTMo",421,750964.000000000000,113062.176733780761,0E-20,10.0000000000000000,11.9194630872483221,"2017-12-27 23:46:09.000000",2017,12,27,23,46,9
"shYkvpU71Ug",3379,779897.203883495146,43793.577669902913,88.5266990291262136,180.1941747572815534,10.0000000000000000,"2017-12-23 20:14:30.000000",2017,12,23,20,14,30
"Zbu-hu8JLC8",11329,143751.436830835118,28155.366167023555,120.2955032119914347,227.5032119914346895,12.0642398286937901,"2017-12-29 01:08:20.000000",2017,12,29,1,8,20
"RLB49zW-KOQ",274295,2561738.254940711462,139055.683794466403,1445.0612648221343874,435.0790513833992095,344.5039525691699605,"2017-12-26 17:24:04.000000",2017,12,26,17,24,4
"uu-0nsrn9U4",222004,2562110.292585170341,138658.246492985972,740.8537074148296593,301.0120240480961924,298.0020040080160321,"2017-12-26 17:24:04.000000",2017,12,26,17,24,4
"1Zkvx5KAhM4",935,677321.193227091633,8911.6115537848605578,0.73505976095617529880,16.6872509960159363,0E-20,"2017-12-26 17:24:04.000000",2017,12,26,17,24,4
"BsNoHwLxzTU",202585,3046074.439603960396,40689.362376237624,64.0930693069306931,209.7069306930693069,24.0435643564356436,"2017-12-26 17:24:04.000000",2017,12,26,17,24,4
"RVN2w2zgaNA",10366,782123.653932584270,43858.222471910112,131.8314606741573034,148.4112359550561798,27.8202247191011236,"2017-12-25 04:40:49.000000",2017,12,25,4,40,49
"A6vCWZF-Unc",2786,782986.917211328976,43882.821350762527,71.7080610021786492,60.9651416122004357,3.6405228758169935,"2017-12-26 01:16:59.000000",2017,12,26,1,16,59
"exTP7DgwILM",1081,783061.253333333333,43885.253333333333,8.3022222222222222,41.8111111111111111,3.0000000000000000,"2017-12-26 01:16:59.000000",2017,12,26,1,16,59
"csaPu_mfa30",18756,786470.211991434690,43992.336188436831,640.9678800856531049,436.2740899357601713,155.8372591006423983,"2017-12-29 02:38:28.000000",2017,12,29,2,38,28
"ml9OtNZkWtc",607,751634.157587548638,113083.628404669261,0E-20,7.7996108949416342,0.99416342412451361868,"2017-12-29 02:38:28.000000",2017,12,29,2,38,28
"olFy8kjIrUQ",46878,786333.406181015453,43986.454746136865,1048.6467991169977925,499.7086092715231788,76.5584988962472406,"2017-12-28 21:52:57.000000",2017,12,28,21,52,57
"Mbl3gaX7Y48",576,141125.708206686930,27953.750759878419,10.0000000000000000,17.0000000000000000,2.0000000000000000,"2017-12-21 20:22:48.000000",2017,12,21,20,22,48
"KBtam-nMmgM",1190,143082.859335038363,28102.122762148338,36.6419437340153453,35.1687979539641944,11.7595907928388747,"2017-12-26 15:53:55.000000",2017,12,26,15,53,55
"RfXpa3Rd5jQ",30493,3043785.243083003953,40683.193675889328,112.6383399209486166,210.9782608695652174,65.8418972332015810,"2017-12-26 15:53:55.000000",2017,12,26,15,53,55
"KMLyNjv1X-k",207527,3038426.421588594705,40668.778004073320,196.1873727087576375,216.9103869653767821,84.4501018329938900,"2017-12-26 15:53:55.000000",2017,12,26,15,53,55
"CynboC7RFVg",1571,143061.306976744186,28097.341860465116,18.9255813953488372,9.0000000000000000,24.4395348837209302,"2017-12-26 15:53:55.000000",2017,12,26,15,53,55
"zK0RjBbQqTc",2925,1348101.072289156627,5797.8554216867469880,220.1024096385542169,123.5090361445783133,204.0240963855421687,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"MrhNhxhKMbA",478,748331.524242424242,112933.627272727273,0E-20,10.0000000000000000,0E-20,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"zchWuSSAG6A",1958,496229.319277108434,58362.114457831325,2.0000000000000000,14.0000000000000000,0E-20,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"N196cX6u-dg",190,496229.319277108434,58362.114457831325,1.9006024096385542,1.00000000000000000000,4.9036144578313253,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"fUmVgwJdYFY",381,141122.527272727273,27953.512121212121,7.0000000000000000,40.7424242424242424,2.4787878787878788,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"aL8ZFDlb4ns",7078,1348101.148036253776,5797.8459214501510574,162.6374622356495468,131.6948640483383686,124.8187311178247734,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"ys9XZ_fWUx0",1547,141122.115501519757,27953.513677811550,21.2097264437689970,29.0000000000000000,6.0000000000000000,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"NalWrYRUMhM",1884,1348101.322289156627,5797.8463855421686747,40.6927710843373494,74.4307228915662651,48.9457831325301205,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"dbHHKRJxO9U",395,496221.475757575758,58361.945454545455,9.2090909090909091,8.0000000000000000,10.0000000000000000,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"smFNF3hp1qg",1361,778877.418461538462,43760.046153846154,44.0000000000000000,57.1415384615384615,37.6400000000000000,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"hsl4zeH2wRM",597,141100.953416149068,27952.170807453416,7.7484472049689441,8.0000000000000000,6.0000000000000000,"2017-12-22 06:23:50.000000",2017,12,22,6,23,50
"eyYhP4niXwQ",1446,676742.938524590164,8907.9897540983606557,11.4200819672131148,22.2745901639344262,14.4590163934426230,"2017-12-24 17:09:38.000000",2017,12,24,17,9,38
"9_bT9bUO7uE",939,496327.008771929825,58363.923976608187,20.8918128654970760,8.0000000000000000,8.0000000000000000,"2017-12-22 21:22:18.000000",2017,12,22,21,22,18
"glrFV2D4xs4",294,142889.000000000000,28104.250000000000,2.0000000000000000,11.0000000000000000,2.0000000000000000,"2017-12-22 21:22:18.000000",2017,12,22,21,22,18
"fODEK2FL2TU",2131,678613.855212355212,8914.3281853281853282,8.0482625482625483,30.5598455598455598,4.6177606177606178,"2017-12-30 18:03:15.000000",2017,12,30,18,3,15
"q-QL-8YfJa8",678,677321.193227091633,8911.6115537848605578,5.7231075697211155,14.7430278884462151,0E-20,"2017-12-26 19:09:15.000000",2017,12,26,19,9,15
"BIkgMS5hdAc",12129,142820.473029045643,28082.116182572614,231.6846473029045643,271.1763485477178423,31.7863070539419087,"2017-12-26 19:09:15.000000",2017,12,26,19,9,15
"wBcv4yroVQo",274776,2551572.189189189189,139036.515592515593,481.9584199584199584,116.2203742203742204,202.6340956340956341,"2017-12-26 20:54:27.000000",2017,12,26,20,54,27
"k371miCRrvk",1165,750473.995402298851,113044.565517241379,0E-20,14.0000000000000000,10.0000000000000000,"2017-12-26 20:54:27.000000",2017,12,26,20,54,27
"AVT7-93-adU",49697,3515561.934782608696,31318.391304347826,0E-20,839.2391304347826087,212.3478260869565217,"2017-12-18 05:15:32.000000",2017,12,18,5,15,32
"8OerSI5yzkI",158996,3035436.745417515275,41066.765784114053,12.4439918533604888,104.4806517311608961,3.3116089613034623,"2017-12-25 18:31:18.000000",2017,12,25,18,31,18
"nTjm1_Hzhzo",335,750157.318604651163,113030.965116279070,0E-20,8.9395348837209302,1.00000000000000000000,"2017-12-25 18:31:18.000000",2017,12,25,18,31,18
"m48d2OA5KTY",5093,783160.512437810945,43889.415422885572,30.8208955223880597,42.0000000000000000,6.0000000000000000,"2017-12-25 18:31:18.000000",2017,12,25,18,31,18
"MC5bNVTMxyQ",574325,2544648.000000000000,139023.136456211813,2146.2688391038696538,1907.8940936863543788,741.7291242362525458,"2017-12-25 18:31:18.000000",2017,12,25,18,31,18
"4nuEWhBHYX0",2405,784096.122077922078,43917.018181818182,57.5402597402597403,53.1350649350649351,5.0000000000000000,"2017-12-26 04:02:15.000000",2017,12,26,4,2,15
"0R6uyQ2HIEc",145096,3525113.902240325866,31363.307535641548,1909.8818737270875764,3401.9246435845213849,287.7759674134419552,"2017-12-26 04:02:15.000000",2017,12,26,4,2,15
"AWcBghCpa-s",2103,143047.682464454976,28096.824644549763,13.4620853080568720,24.6966824644549763,8.0000000000000000,"2017-12-26 04:02:15.000000",2017,12,26,4,2,15
"pSI2FOIDOvg",1212,140829.691176470588,27931.805147058824,7.0000000000000000,22.6213235294117647,2.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"FoSBTl_zLxQ",3287,778188.614503816794,43737.576335877863,122.0000000000000000,56.0000000000000000,4.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"ImX8f8BPw2Q",13437,2531987.627737226277,138995.408759124088,103.1459854014598540,67.0583941605839416,39.7481751824817518,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"ogE08faCZ4M",1620,495808.244525547445,58353.576642335766,36.7408759124087591,14.0000000000000000,31.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"5-At4Uequ6A",35764,2531987.627737226277,138995.408759124088,491.9124087591240876,423.9051094890510949,62.9562043795620438,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"DTzWkqBxIYI",965,748067.396296296296,112918.629629629630,0E-20,27.0851851851851852,2.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"_wg7JGrrCEw",181677,2531957.296703296703,138995.340659340659,2244.7985347985347985,723.8131868131868132,1459.3369963369963370,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"VUcEVC9Ma6U",8210,2531987.627737226277,138995.408759124088,274.2262773722627737,104.7226277372262774,55.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"8GcDnh4uDrE",17573,2531987.627737226277,138995.408759124088,379.3978102189781022,265.0000000000000000,137.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"zZi1QmsOEfU",2507,1348106.147601476015,5796.5719557195571956,54.0885608856088561,119.3025830258302583,47.2619926199261993,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"xucgwti5wzM",23120,3027022.759124087591,40631.554744525547,138.9233576642335766,195.0000000000000000,58.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"Y6W1TvB7se0",4845,140812.522388059701,27930.746268656716,61.0000000000000000,63.8805970149253731,32.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"MPB_oBNXUeU",1937,778187.835877862595,43737.694656488550,24.0000000000000000,66.0763358778625954,2.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"Tt3T5hlc6fU",326,140828.576208178439,27931.598513011152,1.00000000000000000000,14.0000000000000000,0.79182156133828996283,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"WrBeEYetPfk",1688,675909.083333333333,25434.354166666667,9.0000000000000000,34.8263888888888889,23.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"x2s_1b3O8bQ",10836,140824.472324723247,27931.546125461255,59.2693726937269373,49.8782287822878229,9.8228782287822878,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"-6mtgYB5AaM",3025,495803.432234432234,58353.461538461538,12.0000000000000000,43.0512820512820513,7.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"UdFaL7yVj5s",504,140823.524163568773,27931.282527881041,21.2676579925650558,24.0000000000000000,2.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"E7SlXSBKE80",783,495802.289377289377,58353.443223443223,4.7765567765567766,6.8351648351648352,5.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"AzvUGIUa0v4",1800,778206.281954887218,43738.195488721805,96.0000000000000000,55.0225563909774436,13.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"l104qd9tzw4",3341,140824.981203007519,27931.172932330827,32.0000000000000000,41.0075187969924812,16.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
"4TaPksyJbYk",3568,778219.947368421053,43738.462406015038,148.7481203007518797,67.2894736842105263,22.0000000000000000,"2017-12-21 09:04:43.000000",2017,12,21,9,4,43
